# X[mm]  U_senzor/U_{senzor,max,10rez}
5.8480417565752 0.0195345826836516
5.84980892433303 0.0188187069126141
5.84800455304346 0.0195934217881204
5.84878582721008 0.0177203769625293
5.84785573891648 0.0174359879575966
5.84852540248787 0.0169848881566689
5.84696285415463 0.0156708148235317
5.8475767124284 0.0152785541270729
5.84768832302364 0.014180224176988
5.84776273008712 0.0135526070626538
5.84819057070218 0.0128759573612623
5.84737209300381 0.0128563443264394
5.84774412832125 0.0136310592019456
5.84766972125776 0.013160346366195
5.84716747357922 0.0126700204956214
5.84753950889666 0.0113559471624842
5.84766972125776 0.0107675561177959
5.84640480117847 0.0101693585556961
5.84843239365851 0.010022260794524
5.84934388018624 0.00879644611809008
5.84647920824196 0.0088258656703245
5.84634899588086 0.00829631373010503
5.84796734951171 0.00815902248634442
5.84705586298399 0.00732546850636933
5.8462559870515 0.00557990840712738
5.84867421661485 0.00622713855628451
5.8475767124284 0.004844419601267
5.84729768594033 0.00422660900434429
5.84755811066253 0.00427564159140165
5.84794874774584 0.00363821795965599
5.85099943734883 0.00445215890480814
5.84701865945225 0.00448157845704255
5.84899044663467 0.00503074343208496
5.84787434068235 0.00364802447706746
5.84822777423392 0.00540339109372089
5.84934388018624 0.00509938905396527
5.84841379189264 0.00424622203916723
5.84753950889666 0.00469732184009493
5.84919506605926 0.00452080452668844
5.84835798659502 0.00457964363115727
5.84750230536492 0.00461886970080315
5.84899044663467 0.00408931776058368
5.84761391596015 0.00471693487491787
5.85021816318221 0.00518764771066851
5.84873002191246 0.00510919557137674
5.84830218129741 0.00496209781020466
5.84975311903542 0.00492287174055878
5.84848819895613 0.00429525462622459
5.84891603957118 0.0041187373128181
5.84729768594033 0.00482480656644406
5.76970972048861 0.00488364567091289
5.69024297668384 0.00387357437753131
5.60897186158949 0.00438351328292783
5.53132809084016 0.00475616094456376
5.46787746745109 0.00445215890480814
5.46346884893945 0.00528571288478323
5.46106922114197 0.00621733203887303
5.46004612401902 0.00540339109372089
5.46149706175703 0.00496209781020466
5.46190630060621 0.00479538701420964
5.45878120393973 0.00508958253655379
5.45835336332468 0.0046384827356261
5.45703263794777 0.00458945014856874
5.4574790803287 0.00547203671560119
5.45995311518966 0.00558971492453885
5.45902302689606 0.00439331980033931
5.46079019465389 0.00521706726290293
5.46802628157806 0.00490325870573583
5.49401294850112 0.00514842164102262
5.47301155483174 0.0046384827356261
5.60141954464549 0.00412854383022957
5.63462369672684 0.00540339109372089
5.68830839303316 0.00482480656644406
5.72311229697949 0.00438351328292783
5.77675978975406 0.00520726074549145
5.78401447844411 0.00440312631775078
5.85319444572172 0.00520726074549145
5.87761856431153 0.00458945014856874
6.10037471062759 0.00537397154148647
6.33877494204191 0.00514842164102262
6.57888653591646 0.00458945014856874
6.81006928217249 0.00541319761113236
7.01872528995764 0.00650172104380571
7.25035447859459 0.0047071283575064
7.50331989268662 0.00521706726290293
7.70494443297219 0.00545242368077825
7.93679684279961 0.00492287174055878
8.18139146224928 0.00490325870573583
8.40684486461677 0.00541319761113236
8.59734554891094 0.00480519353162112
