# X[mm]  U_senzor/U_{senzor,max,10rez}
-0.00199038894829378 0.0308807233287243
-0.00273445958316996 0.031831955517637
-0.00279026488078567 0.0329302854677219
-0.00223221190462854 0.0307630451197866
-0.00360874257914947 0.0307238190501407
-0.000948690059467128 0.0297431673089936
-0.00321810549583947 0.0293214870603003
-0.00135792890864903 0.0289292263638414
-0.00279026488078567 0.0283702548713875
-0.00288327371014519 0.0283310288017416
-0.00288327371014519 0.0272621184038912
-0.00219500837288473 0.0257715277573475
-0.00182297305544664 0.0241632589018662
-0.00329251255932709 0.0222607945240407
-0.0037389549402528 0.0225157639767389
-0.00398077789658756 0.0219665990016965
-0.00345992845217423 0.0226432487030881
-0.00191598188480616 0.0216331774097065
-0.0029018754760171 0.0212997558177165
-0.0045760344044885 0.0216920165141753
-0.00174856599195902 0.0224176988026242
-0.00264145075381044 0.0222804075588636
-0.00070686710313237 0.0214370470614771
-0.00139513244039284 0.020936914673492
-0.00297628253950472 0.0220254381061654
-0.00143233597213664 0.0211722710913673
-0.00386916730135613 0.0201720063153972
-0.00228801720224425 0.0199268433801104
-0.00273445958316996 0.0200543281064596
-0.00228801720224425 0.0201916193502202
-0.00318090196409567 0.0191815480568386
-0.00180437128957473 0.0198483912408186
-0.00169276069434331 0.0210742059172526
-0.00141373420626474 0.0157786865150579
-0.00273445958316996 0.0148764869132025
-0.00217640660701282 0.0152785541270729
-0.000613858273772848 0.0160336559677562
-0.00202759248003759 0.0162493993508085
-0.0012649200792895 0.0176125052710031
-0.00109750418644236 0.0183185745246291
-0.00256704369032282 0.0198287782059957
-0.0045574326386166 0.0197895521363498
-0.00200899071416568 0.018671609151442
-0.00178576952370283 0.018877546017083
-0.0024740348609633 0.0194267109921254
-0.00107890242057046 0.0202700714895119
-0.0029018754760171 0.020936914673492
-0.00193458365067807 0.0205936865640905
-0.003311114325199 0.02179008168829
-0.00213920307526902 0.0215253057181803
-0.00234382249985996 0.0205936865640905
-0.00275306134904186 0.0201131672109284
-0.00100449535708284 0.0203975562158611
-0.00161835363085569 0.0197797456189383
-0.00258564545619472 0.0195836152707089
-0.00191598188480616 0.0191717415394271
-0.00193458365067807 0.0187108352210879
-0.00150674303562426 0.0157296539280005
0.0389334959698961 0.0125915683563296
0.269297764527561 0.0100320673119355
0.477860763483354 0.00912006119266865
0.715182092477112 0.00749217930236435
1.03474182839056 0.00761966402871348
1.39410934326988 0.00645268845674836
1.72830866892452 0.00600158865582066
2.02504403811314 0.0060212016906436
2.2771909745068 0.00632520373039922
2.58097641296087 0.00607023427770096
2.910748518338 0.00594274955135183
3.21152047072082 0.00728624243672345
3.47525630725268 0.00697243387955635
3.70190022263597 0.00713914467555137
3.87991912203009 0.00779618134211997
4.082510954141 0.00749217930236435
4.30720168410774 0.00668804487462368
4.57901068702801 0.00698224039696782
4.89717529050106 0.0067468839790925
5.13509187600272 0.00646249497415983
5.35182105017628 0.00601139517323213
5.54786506070028 0.00683514263579575
5.77337426836538 0.00766869661577084
6.00167374091126 0.00770792268541673
6.25056536827734 0.00824728114304767
6.49992203979022 0.00813940945152148
6.7290213882686 0.0089631569140851
6.91529947170985 0.00861992880468359
7.11022737628154 0.00798250517293793
7.29827262748062 0.00731566198895786
7.53064588675245 0.00690378825767605
7.74997930814807 0.0071979837800202
8.00951114559289 0.0071979837800202
8.24973435006266 0.00799231169034941
8.49950026042472 0.00922793288419484
8.7282647771174 0.0111794298490777
8.95312292297698 0.0126307944259755
9.20430256754531 0.0162395928333971
9.46753615639863 0.0188481264648485
9.77245630257089 0.0210840124346641
10.0296071139841 0.0227707334294372
10.2594505330973 0.0236729330312926
10.4980181804045 0.0225451835289734
10.7171097788438 0.0219960185539309
10.9163904966295 0.021623370892295
11.1661750087575 0.0188285134300256
11.4333893755074 0.0166416600472674
11.7297527093786 0.0139056416894668
12.0426158095781 0.0109931060182597
12.3530792819802 0.00999284124228963
12.6364771850387 0.00822766810822473
12.9390349069452 0.00788443999882322
13.3117956932523 0.00694301432732194
13.617236688869 0.00629578417816481
13.9158880399424 0.0063350102478107
14.2144463821864 0.00741372716307258
14.5033318061771 0.00710972512331696
14.8024295996315 0.00720779029743167
15.1384705001074 0.00708030557108254
15.378135651601 0.00822766810822473
15.6240509964276 0.00895335039667363
15.8523690707394 0.00846302452610005
16.1277496127071 0.00768830965059378
16.3856258929893 0.00783540741176586
16.6806312979518 0.00767850313318231
16.9351406586112 0.00732546850636933
17.1899662492904 0.00762947054612495
17.4220046767766 0.00782560089435439
17.6365946478748 0.00702146646661371
17.8502917342113 0.00750198581977582
18.0581664678298 0.00836495935198533
18.2860380997606 0.00842379845645416
18.523991888794 0.00810018338187559
18.7511938571535 0.00809037686446412
18.9865992042624 0.00812960293411001
19.2125362525426 0.00803153775999529
19.403874016301 0.00821786159081325
19.6417906018027 0.00760985751130201
19.8857713629786 0.00760005099389054
20.1663417976245 0.00650172104380571
20.427510590466 0.00747256626754141
20.6695753697571 0.00664881880497779
20.9142257945044 0.00845321800868857
21.1378562238164 0.00899257646631952
21.3247109619997 0.00974767830700283
21.5245311309957 0.0112578819883695
21.7252255829877 0.0106891039785041
21.9731313167626 0.0109832995008483
22.2015051963719 0.0123365989036314
22.4274050411204 0.0132289919880753
22.6245837593625 0.0118070469634119
22.8589102040509 0.0110421386053171
23.0896279061602 0.0116207231325939
23.3445465056687 0.0106596844262697
23.586592683194 0.0105223931825091
23.8817283005176 0.00950251537171604
24.1766220948849 0.00815902248634442
24.4975583614729 0.00842379845645416
24.786090351912 0.0078550204465888
25.0899874009613 0.00839437890421975
25.3582434666 0.00751179233718729
25.6249369839055 0.0071979837800202
25.8534782794077 0.00717837074519726
26.0753229391961 0.00680572308356133
26.2914568568617 0.00700185343179077
26.4666482878433 0.00717837074519726
26.6237215988657 0.00769811616800526
26.8370280481188 0.0069920469143793
27.0503903026695 0.00786482696400027
27.2531123471416 0.00797269865552646
27.4512211536773 0.00832573328233944
27.6176325511674 0.0088258656703245
27.7831138603639 0.00780598785953144
27.9412846755727 0.00695282084473341
28.1033990651463 0.00773734223765114
28.3271039015218 0.00729604895413492
28.5155211880384 0.0076490835809479
28.7430021828859 0.00711953164072843
28.9719713190031 0.00676649701391545
29.1604072072855 0.00635462328263364
29.3745507360029 0.00698224039696782
29.530935781688 0.0072666294019005
29.7096243446535 0.00748237278495288
29.8750498485524 0.00740392064566111
30.0559892251884 0.00824728114304767
30.2543212529146 0.00940445019760133
