# X[mm]  U_senzor/U_{senzor,max,10rez}
176.988454573652 0.0204269757680955
176.989254449584 0.0197405195492925
176.991133227937 0.0199660694497563
176.987859317144 0.01852451139027
176.987543087124 0.0200543281064596
176.991189033235 0.0174948270620654
176.994314129901 0.0171123728830181
176.985571299942 0.0165435948731527
176.987580290656 0.0163670775597462
176.988603387779 0.0149451325350828
176.989700891965 0.0155531366145941
176.992881793929 0.0135820266148883
176.991096024406 0.01366047875418
176.987505883592 0.0106106518392123
176.99396069635 0.0099340021378208
176.984734220477 0.00834534631716239
176.992435351548 0.00897296343149657
176.988268555993 0.00782560089435439
176.990519369663 0.00756082492424465
176.98458540635 0.0077177292028282
176.995634855278 0.00716856422778579
176.995374430556 0.00578584527276828
176.984697016946 0.00618791248663862
176.990426360834 0.00587410392947153
176.985273671688 0.0059525560687633
176.983971548077 0.0031478920890824
176.984194769267 0.00552106930265855
176.981999760894 0.00510919557137674
176.988752201906 0.00412854383022957
176.988808007203 0.00457964363115727
176.985664308771 0.00399125258646897
176.9881011401 0.00438351328292783
176.988603387779 0.00563874751159621
176.990965812044 0.00436390024810489
176.99076119262 0.00441293283516225
176.988789405437 0.00406970472576074
176.990891404981 0.00434428721328195
176.983301884505 0.00481500004903259
176.991709882679 0.0052955194021947
176.991114626171 0.00561913447677326
176.986352574108 0.005883910446883
176.992342342719 0.00487383915350142
176.991561068552 0.00384415482529689
176.988566184247 0.00625655810851892
176.986333972342 0.00570739313347651
176.987989529505 0.00517784119325704
176.98607354762 0.00494248477538172
176.98553409641 0.00457964363115727
176.990891404981 0.00614868641699273
176.987636095953 0.00520726074549145
176.988082538334 0.00598197562099771
176.986501388235 0.00583487785982564
176.987747706549 0.00566816706383062
176.935234921492 0.00604081472546654
176.749589298091 0.00512880860619968
176.496530875169 0.00508958253655379
176.211123981397 0.00600158865582066
175.927279635957 0.00403047865611485
175.661516206945 0.00535435850666353
175.453622871561 0.00448157845704255
175.295842693435 0.00474635442715229
175.070259078707 0.00609965382993537
174.824418140944 0.00507977601914232
174.561296162686 0.00528571288478323
174.315138994903 0.0060212016906436
174.06600554458 0.00508958253655379
173.795442859973 0.00478558049679817
173.537733995584 0.00296156825826444
173.254987154331 0.00434428721328195
173.017777435933 0.00421680248693282
172.773089807654 0.00437370676551636
172.517036500427 0.00513861512361115
172.275529774112 0.00492287174055878
172.048718442836 0.00486403263608995
171.816010351778 0.00538377805889794
171.606907901612 0.00530532591960617
171.411161519342 0.00465809577044904
171.226222763044 0.00430506114363606
171.019761763631 0.00391280044717719
170.828814636956 0.00600158865582066
170.57650028467 0.00434428721328195
170.273272899192 0.00473654790974081
169.975756255837 0.00486403263608995
169.716559250177 0.00361860492483304
169.4936728915 0.0034617006462495
169.281724371156 0.00442273935257372
169.085364130612 0.0036676375118904
168.870346318899 0.00483461308385553
168.6284489555 0.0052955194021947
168.38372412369 0.0063350102478107
168.246443091555 0.00474635442715229
168.143668335113 0.00487383915350142
167.908449005662 0.00598197562099771
167.637532887504 0.0052268737803144
167.347159322244 0.00610946034734685
167.133759864161 0.00478558049679817
166.93008912963 0.00527590636737175
166.703891656627 0.00549164975042413
166.475424768189 0.00481500004903259
166.251757135345 0.00552106930265855
166.031084386806 0.00617810596922715
165.788573165134 0.00625655810851892
165.575341122945 0.00521706726290293
165.36145801895 0.00600158865582066
165.166660326739 0.00613887989958126
164.954749009926 0.00610946034734685
164.769270802417 0.00668804487462368
164.574194083719 0.00504054994949644
164.379377789742 0.00530532591960617
164.1790925766 0.00503074343208496
163.997483536392 0.00556029537230443
163.830514085926 0.00525629333254881
163.627103776117 0.00537397154148647
163.435021941723 0.0055014562678356
163.236094657489 0.00716856422778579
163.057071262738 0.00402067213870338
